,0
58714,0.74545455
58715,0.91999996
58716,0.8888889
58717,0.82222223
58718,0.56
58719,0.8
58720,0.52
58721,0.73333335
58722,0.6363636
58723,0.7
58724,0.8888889
58725,0.9090909
58726,0.62
58727,0.6666667
58728,0.76
58729,0.6727272
58730,0.84444445
58731,0.8888889
58732,0.65000004
58733,0.78
58734,0.84444445
58735,0.6888889
58736,0.74
58737,0.64444447
58738,0.9111111
58739,0.75555557
58740,0.73333335
58741,0.95555556
58742,0.6888889
58743,0.73333335
58744,0.56363636
58745,0.82222223
58746,0.5
58747,0.59999996
58748,0.64444447
58749,0.75555557
58750,0.6888889
58751,0.85999995
58752,0.64
58753,0.96
58754,0.64
58755,0.8666667
58756,0.64444447
58757,0.8909091
58758,0.96
58759,0.71999997
58760,0.53333336
58761,0.56
58762,0.7111111
58763,0.64444447
58764,0.6
58765,0.8
58766,0.6666667
58767,0.6363636
58768,0.7111111
58769,0.73333335
58770,0.6727272
58771,0.6
58772,0.8181818
58773,0.93333334
58774,0.7111111
58775,0.7
58776,0.6666667
58777,0.73333335
58778,0.84444445
58779,0.7777778
58780,0.93333334
58781,0.8181818
58782,0.71999997
58783,0.82222223
58784,0.8666667
58785,0.74
58786,0.56363636
58787,0.6888889
58788,0.68
58789,0.94
58790,0.55
58791,0.82222223
58792,0.53333336
58793,0.84444445
58794,0.6909091
58795,0.82222223
58796,0.6666667
58797,0.6166667
58798,0.95555556
58799,0.56
58800,0.8666667
58801,0.8666667
58802,0.7
58803,0.88
58804,0.62
58805,0.59999996
58806,0.6181818
58807,0.9111111
58808,0.7090909
58809,0.73333335
58810,0.82222223
58811,0.9111111
58812,0.7777778
58813,0.8
58814,0.8888889
58815,0.65999997
58816,0.62222224
58817,0.6909091
58818,0.8
58819,0.6888889
58820,0.65999997
58821,0.84444445
58822,0.68
58823,0.8888889
58824,0.93333334
58825,0.76
58826,0.79999995
58827,0.5538462
58828,0.41538462
58829,0.7777778
58830,0.65000004
58831,0.96
58832,0.76
58833,0.8545454
58834,0.53999996
58835,0.7
58836,0.9777778
58837,0.95555556
58838,0.65999997
58839,1.0
58840,0.71999997
58841,0.9111111
58842,0.8888889
58843,0.9111111
58844,0.8888889
58845,0.48
58846,0.8888889
58847,0.5555556
58848,0.8888889
58849,0.8181818
58850,0.78
58851,0.5166667
58852,0.52
58853,0.84444445
58854,0.79999995
58855,0.84
58856,0.95555556
58857,0.9111111
58858,0.9111111
58859,0.5833334
58860,0.4923077
58861,0.96
58862,0.62222224
58863,0.7166667
58864,0.95555556
58865,0.93333334
58866,0.65999997
58867,0.5333333
58868,0.6
58869,0.93333334
58870,0.84
58871,0.84
58872,0.59999996
58873,0.7111111
58874,0.7777778
58875,0.93333334
58876,0.5166667
58877,0.71999997
58878,0.5454545
58879,0.84444445
58880,0.7
58881,0.8666667
58882,0.7777778
58883,0.78
58884,0.76
58885,0.75555557
58886,0.9111111
58887,0.84
58888,0.75555557
58889,0.7111111
58890,0.62222224
58891,0.8666667
58892,1.0
58893,0.8888889
58894,0.8
58895,0.82222223
58896,0.82222223
58897,0.93333334
58898,0.9
58899,0.96363634
58900,0.64615387
58901,0.6
58902,0.9111111
58903,0.73333335
58904,0.76363635
58905,0.59999996
58906,0.96
58907,0.64
58908,0.7
58909,0.74
58910,0.6666667
58911,0.8666667
58912,0.82
58913,0.5454545
58914,0.7166667
58915,0.6888889
58916,0.5833334
58917,0.94
58918,0.79999995
58919,0.5666667
58920,0.8181818
58921,0.9777778
58922,0.52
58923,0.74
58924,0.96
58925,0.65999997
58926,0.53333336
58927,0.74545455
58928,0.88
58929,0.93333334
58930,0.76
58931,0.8666667
58932,0.8666667
58933,0.74
58934,0.94545454
58935,0.84
58936,0.6727272
58937,0.62
58938,0.82222223
58939,0.84444445
58940,0.7
58941,0.64444447
58942,0.48
58943,0.70000005
58944,0.73333335
58945,0.79999995
58946,0.65999997
58947,0.5857143
58948,0.78
58949,0.8181818
58950,0.84444445
58951,0.62
58952,0.6727272
58953,0.62
58954,0.73333335
58955,0.74
58956,0.88
58957,0.7777778
58958,0.56363636
58959,0.84444445
58960,0.95555556
58961,0.68
58962,0.7777778
58963,0.8666667
58964,0.9111111
58965,0.5777778
58966,0.58181816
58967,0.64444447
58968,0.5
58969,0.8888889
58970,0.84444445
58971,0.8000001
58972,0.75555557
58973,0.6909091
58974,0.58
58975,0.6363636
58976,0.64615387
58977,0.53333336
58978,0.7272727
58979,0.82222223
58980,0.68
58981,0.93333334
58982,0.71999997
58983,0.6545454
58984,0.71999997
58985,0.8
58986,0.62
58987,0.8666667
58988,0.7777778
58989,0.84444445
58990,0.93333334
58991,0.8888889
58992,0.8888889
58993,0.7777778
58994,0.5666667
58995,0.5454545
58996,0.6727272
58997,0.68
58998,0.79999995
58999,0.7166667
59000,0.5714286
59001,0.47692308
59002,0.5846154
59003,0.6166667
59004,0.76363635
59005,0.7
59006,1.0
59007,0.8
59008,0.71999997
59009,0.62222224
59010,0.68
59011,0.6888889
59012,0.8
59013,0.97999996
59014,0.65999997
59015,0.5
59016,0.5846154
59017,0.93333334
59018,0.8000001
59019,0.58
59020,0.7777778
59021,0.75555557
59022,0.62
59023,0.79999995
59024,0.75555557
59025,0.93333334
59026,0.52307695
59027,0.6888889
59028,0.6181818
59029,0.56363636
59030,0.64444447
59031,0.8888889
59032,0.8888889
59033,0.56
59034,0.56
59035,0.84444445
59036,0.84444445
59037,0.91999996
59038,0.5
59039,0.56
59040,0.7
59041,0.8666667
59042,0.8666667
59043,0.41428572
59044,0.7777778
59045,0.82222223
59046,0.84444445
59047,0.8888889
59048,0.73333335
59049,0.6181818
59050,0.8888889
59051,0.7111111
59052,0.64
59053,0.6181818
59054,0.76
59055,0.8888889
59056,0.8666667
59057,0.8
59058,0.6363636
59059,0.8666667
59060,0.6888889
59061,0.5454545
59062,0.7111111
59063,0.9111111
59064,0.84444445
59065,0.74
59066,0.7111111
59067,0.9111111
59068,0.5833334
59069,0.6363636
59070,0.8888889
59071,0.8
59072,0.71999997
59073,0.74
59074,0.56363636
59075,0.62
59076,0.62222224
59077,0.88
59078,0.75555557
59079,0.75555557
59080,0.64444447
59081,0.96
59082,0.6
59083,0.64
59084,0.6666667
59085,0.48
59086,0.43333337
59087,0.82222223
59088,0.7777778
59089,0.7272727
59090,0.59999996
59091,0.7111111
59092,0.58
59093,0.82222223
59094,0.8888889
59095,0.9777778
59096,0.7777778
59097,0.59999996
59098,0.8
59099,0.5777778
59100,0.65999997
59101,0.6888889
59102,0.56363636
59103,0.9111111
59104,0.68
59105,0.78
59106,0.62
59107,0.6909091
59108,0.7777778
59109,0.76
59110,0.93333334
59111,0.71999997
59112,0.62
59113,0.8
59114,0.8666667
59115,0.9777778
59116,0.95555556
59117,0.65999997
59118,0.9
59119,0.7777778
59120,0.6363636
59121,0.6
59122,0.8888889
59123,0.8666667
59124,0.8909091
59125,0.82222223
59126,0.73846155
59127,0.8153846
59128,0.82222223
59129,0.82222223
59130,0.7090909
59131,0.73333335
59132,0.85999995
59133,0.58
59134,0.7
59135,0.75555557
59136,0.95555556
59137,0.7090909
59138,0.75555557
59139,0.73333335
59140,0.62
59141,0.9111111
59142,0.82222223
59143,0.84444445
59144,0.7777778
59145,0.96
59146,0.6181818
59147,0.74
59148,0.82222223
59149,0.6363636
59150,0.64444447
59151,0.82
59152,0.71999997
59153,0.8
59154,0.84444445
59155,0.4166667
59156,0.84444445
59157,0.64
59158,1.0
59159,0.71999997
59160,0.74545455
59161,0.85999995
59162,0.93333334
59163,0.5833334
59164,0.78
59165,0.6666667
59166,0.9777778
59167,0.6666667
59168,0.7
59169,0.6666667
59170,0.58181816
59171,0.79999995
59172,0.9111111
59173,0.85999995
59174,0.73846155
59175,0.9
59176,0.9777778
59177,0.93333334
59178,0.7
59179,0.82
59180,0.7
59181,0.8
59182,0.82222223
59183,0.6727272
59184,0.6727272
59185,0.8363636
59186,0.56
59187,0.9777778
59188,0.76
59189,0.59999996
59190,0.4166667
59191,0.84
59192,0.84
59193,0.82222223
59194,0.6727272
59195,0.62
59196,0.75555557
59197,0.58
59198,0.7666667
59199,0.8888889
59200,0.84
59201,0.6666667
59202,0.5555556
59203,0.8
59204,0.93333334
59205,0.5090909
59206,0.7111111
59207,0.6363636
59208,0.93333334
59209,0.8666667
59210,0.85999995
59211,0.8
59212,0.7
59213,0.82222223
59214,0.95555556
59215,0.6727272
59216,0.7111111
59217,0.68
59218,0.82222223
59219,0.84
59220,0.8666667
59221,0.52
59222,0.84444445
59223,0.9111111
59224,0.9111111
59225,0.93333334
59226,0.65999997
59227,0.64444447
59228,0.65999997
59229,0.82222223
59230,0.95555556
59231,0.75555557
59232,0.65999997
59233,0.75555557
59234,0.62
59235,0.65000004
59236,0.65000004
59237,0.84444445
59238,0.96
59239,0.6363636
59240,0.7111111
59241,0.7
59242,0.78
59243,0.53333336
59244,0.62
59245,0.45714286
59246,0.9777778
59247,0.88
59248,0.74
59249,0.8
59250,0.9090909
59251,0.71999997
59252,0.6888889
59253,0.7
59254,0.8888889
59255,0.93333334
59256,0.78
59257,0.47692308
59258,0.7777778
59259,0.75555557
59260,0.84
59261,0.7090909
59262,0.6666667
59263,0.82222223
59264,0.62
59265,0.7
59266,0.76363635
59267,0.91999996
59268,0.93333334
59269,0.6545454
59270,0.8666667
59271,0.7111111
59272,0.7777778
59273,0.71999997
59274,0.61538464
59275,0.65999997
59276,0.6727272
59277,0.53999996
59278,0.5090909
59279,0.68
59280,0.82222223
59281,0.47272727
59282,0.5692308
59283,0.82222223
59284,0.75555557
59285,0.75555557
59286,0.8666667
59287,0.8
59288,0.9111111
59289,0.6181818
59290,0.8
59291,0.95555556
59292,0.59999996
59293,0.62222224
59294,0.7777778
59295,0.8666667
59296,0.8181818
59297,0.82222223
59298,0.84444445
59299,0.62
59300,0.62
59301,0.78181815
59302,0.65999997
59303,0.7166667
59304,0.84444445
59305,0.61538464
59306,0.7777778
59307,0.82222223
59308,0.6888889
59309,0.82222223
59310,0.75555557
59311,0.48
59312,0.93333334
59313,0.68
59314,1.0
59315,0.68
59316,0.74
59317,0.84444445
59318,0.82222223
59319,0.76
59320,0.64
59321,0.78181815
59322,0.84444445
59323,0.93333334
59324,0.7
59325,0.76
59326,0.8
59327,0.8666667
59328,0.6
59329,0.9111111
59330,0.7111111
59331,0.6
59332,0.93333334
59333,0.65999997
59334,0.8666667
59335,0.6
59336,0.43636364
59337,0.68
59338,0.7272727
59339,0.58
59340,0.71999997
59341,0.64
59342,0.8666667
59343,0.7
59344,0.5555556
59345,0.6909091
59346,0.6
59347,0.56363636
59348,0.8153846
59349,0.7777778
59350,0.88
59351,0.6888889
59352,0.8888889
59353,0.82222223
59354,0.45454544
59355,0.8888889
59356,0.78
59357,0.68
59358,0.9111111
59359,0.8888889
59360,0.88
59361,0.74545455
59362,0.84444445
59363,0.7666667
59364,0.7111111
59365,0.84444445
59366,1.0
59367,0.7777778
59368,0.6888889
59369,0.78
59370,0.6545454
59371,0.82222223
59372,0.82222223
59373,0.93333334
59374,0.45000002
59375,0.8666667
59376,0.6727272
59377,0.7777778
59378,0.7777778
59379,0.49090907
59380,0.49090907
59381,0.88
59382,0.9111111
59383,0.71999997
59384,0.9166667
59385,0.7111111
59386,0.75555557
59387,0.7777778
59388,0.7272727
59389,0.93333334
59390,0.53999996
59391,0.5666667
59392,0.59999996
59393,0.75555557
59394,0.8888889
59395,0.7
59396,0.68
59397,0.6
59398,0.8888889
59399,0.59999996
59400,0.64
59401,0.78
59402,0.74
59403,0.5090909
59404,0.6545454
59405,0.8
59406,0.8
59407,0.9111111
59408,0.75555557
59409,0.7
59410,0.84444445
59411,0.64444447
59412,0.78181815
59413,0.9111111
59414,0.95555556
59415,0.64444447
59416,0.82
59417,0.82222223
59418,0.8
59419,0.8666667
59420,0.6363636
59421,0.6166667
59422,0.91999996
59423,0.76363635
59424,0.82222223
59425,0.7
59426,0.7111111
59427,0.8888889
59428,0.6727272
59429,0.7
59430,0.71999997
59431,0.65999997
59432,0.75555557
59433,1.0
59434,0.84444445
59435,0.73333335
59436,0.64
59437,0.58181816
59438,0.93333334
59439,0.8888889
59440,0.78
59441,0.8
59442,0.65999997
59443,0.75555557
59444,0.43333337
59445,0.6545454
59446,0.68
59447,0.64
59448,0.6333334
59449,0.8888889
59450,0.9777778
59451,0.82222223
59452,0.74545455
59453,0.95555556
59454,0.8888889
59455,0.6
59456,0.9272727
59457,0.8
59458,0.79999995
59459,0.93333334
59460,0.9111111
59461,0.74
59462,0.8888889
59463,0.68
59464,0.65999997
59465,0.6727272
59466,0.9111111
59467,0.8666667
59468,0.7111111
59469,0.85999995
59470,0.71999997
59471,0.82
59472,0.7090909
59473,0.43333337
59474,0.84444445
59475,0.93333334
59476,0.82
59477,0.56
59478,0.8666667
59479,0.47142857
59480,0.64444447
59481,0.94
59482,0.8888889
59483,0.84444445
59484,0.5777778
59485,0.7
59486,0.8888889
59487,0.7777778
59488,1.0
59489,0.5833334
59490,0.7111111
59491,0.7090909
59492,0.62
59493,0.7
59494,0.84444445
59495,0.75555557
59496,0.64444447
59497,0.84444445
59498,0.7777778
59499,0.8888889
59500,0.62
59501,0.6363636
59502,0.75555557
59503,0.79999995
59504,0.5454545
59505,0.84444445
59506,0.53846157
59507,0.7777778
59508,0.58
59509,0.9111111
59510,0.7
59511,0.74
59512,0.6888889
59513,0.9777778
59514,0.9111111
59515,0.95555556
59516,0.7111111
59517,0.8666667
59518,0.74
59519,0.8666667
59520,0.68
59521,0.93333334
59522,0.75555557
59523,0.75555557
59524,0.64
59525,0.82222223
59526,0.82222223
59527,0.93333334
59528,0.82222223
59529,0.5454545
59530,0.84444445
59531,0.78
59532,0.8
59533,0.84444445
59534,0.9111111
59535,0.6545454
59536,0.9
59537,0.8
59538,0.95555556
59539,0.7
59540,0.9111111
59541,0.9777778
59542,0.7
59543,0.6363636
59544,0.93333334
59545,0.84444445
59546,0.6363636
59547,0.62
59548,0.82
59549,0.82222223
59550,0.74
59551,0.82222223
59552,0.5090909
59553,0.79999995
59554,0.8
59555,0.68
59556,0.8666667
59557,0.84444445
59558,0.73333335
59559,0.85999995
59560,0.62222224
59561,0.84444445
59562,0.7111111
59563,0.9111111
59564,0.56363636
59565,0.7111111
59566,0.73333335
59567,0.6166667
59568,0.7777778
59569,0.6363636
59570,0.84444445
59571,0.8666667
59572,0.79999995
59573,0.7111111
59574,0.74
59575,0.6909091
59576,0.75555557
59577,0.6727272
59578,0.84444445
59579,0.8888889
59580,0.82222223
59581,0.54285717
59582,0.6666667
59583,0.58181816
59584,0.8
59585,0.76
59586,0.59999996
59587,0.9111111
59588,0.76
59589,0.8
59590,0.74545455
59591,0.65999997
59592,0.6333334
59593,0.8666667
59594,0.7666667
59595,0.64
59596,0.9111111
59597,0.95555556
59598,0.5454545
59599,0.5090909
59600,0.71999997
59601,0.5538462
59602,0.53999996
59603,0.85999995
59604,0.48333335
59605,0.6166667
59606,0.9777778
59607,0.43333337
59608,0.8888889
59609,0.71999997
59610,0.7777778
59611,0.7
59612,0.64444447
59613,0.62
59614,0.82222223
59615,0.9777778
59616,0.62222224
59617,0.6181818
59618,0.8
59619,0.5272727
59620,0.56
59621,0.8666667
59622,0.9111111
59623,0.73333335
59624,0.8666667
59625,0.8888889
59626,0.7111111
59627,0.8888889
59628,0.82222223
59629,0.94
59630,0.8
59631,0.6181818
59632,0.8888889
59633,0.6181818
59634,0.73333335
59635,0.9111111
59636,0.7777778
59637,0.8
59638,0.55
59639,0.7111111
59640,0.62
59641,0.79999995
59642,0.65999997
59643,0.8
59644,0.6909091
59645,0.9777778
59646,0.9777778
59647,0.84444445
59648,0.5454545
59649,0.8666667
59650,0.9111111
59651,0.71999997
59652,0.7090909
59653,0.93333334
59654,0.93333334
59655,0.8666667
59656,0.68
59657,0.74
59658,0.8888889
59659,0.75555557
59660,0.7777778
59661,0.7090909
59662,0.7272727
59663,0.76
59664,0.94
59665,0.45454544
59666,0.45999998
59667,0.48333335
59668,0.8888889
59669,0.9111111
59670,0.93333334
59671,0.82222223
59672,0.58
59673,0.6888889
59674,0.6888889
59675,0.95555556
59676,0.93333334
59677,0.65999997
59678,0.93333334
59679,0.55
59680,0.8888889
59681,0.46153846
59682,0.8888889
59683,0.6363636
59684,0.6727272
59685,0.73333335
59686,0.82222223
59687,0.7777778
59688,0.8
59689,0.71999997
59690,0.7777778
59691,0.8888889
59692,0.7777778
59693,0.93333334
59694,0.79999995
59695,0.59999996
59696,0.8
59697,0.6666667
59698,0.8888889
59699,0.6333334
59700,0.75555557
59701,0.82222223
59702,0.9777778
59703,0.56
59704,0.8888889
59705,0.7
59706,0.5166667
59707,0.64444447
59708,0.73333335
59709,0.76
59710,0.6666667
59711,0.48
59712,0.82222223
59713,0.8888889
59714,0.63076925
59715,0.65999997
59716,0.7272727
59717,0.8666667
59718,0.82
59719,0.9111111
59720,0.5090909
59721,0.6
59722,0.84444445
59723,0.8666667
59724,0.5692308
59725,0.8
59726,0.76
59727,0.82222223
59728,0.68
59729,0.59999996
59730,0.8727273
59731,0.78181815
59732,0.7777778
59733,0.64444447
59734,0.7111111
59735,0.8
59736,0.95555556
59737,0.74
59738,0.8666667
59739,0.8888889
59740,0.82
59741,0.52
59742,0.84
59743,0.9111111
59744,0.82
59745,0.71999997
59746,0.7777778
59747,0.56
59748,0.7111111
59749,0.75555557
59750,0.74
59751,0.8888889
59752,0.56
59753,0.7777778
59754,0.68
59755,0.46666664
59756,0.59999996
59757,0.9111111
59758,0.84444445
59759,1.0
59760,0.5
59761,0.73333335
59762,0.95555556
59763,0.8888889
59764,0.8666667
59765,0.91999996
59766,0.74
59767,0.73333335
59768,0.79999995
59769,0.64444447
59770,0.79999995
59771,0.95555556
59772,0.93333334
59773,0.8888889
59774,0.84444445
59775,0.84444445
59776,1.0
59777,0.56363636
59778,0.78
59779,0.79999995
59780,0.59999996
59781,0.76
59782,0.7111111
59783,0.65999997
59784,0.93333334
59785,0.62222224
59786,0.94
59787,0.7777778
59788,0.8888889
59789,0.9111111
59790,0.84444445
59791,0.8666667
59792,0.75555557
59793,0.6166667
59794,0.48
59795,0.8
59796,0.6363636
59797,0.56363636
59798,0.82
59799,0.7777778
59800,0.7111111
59801,0.6888889
59802,0.9111111
59803,0.74545455
59804,0.82222223
59805,0.8888889
59806,0.5166667
59807,0.88
59808,0.8
59809,0.84444445
59810,0.55
59811,0.7
59812,0.78181815
59813,0.5
59814,0.5454545
59815,0.82222223
59816,0.6
59817,0.4181818
59818,0.9111111
59819,0.78181815
59820,0.71999997
59821,0.75555557
59822,0.74
59823,0.84444445
59824,0.9111111
59825,0.95555556
59826,0.59999996
59827,0.9111111
59828,0.7272727
59829,0.79999995
59830,0.71999997
59831,0.93333334
59832,0.7777778
59833,0.62
59834,0.9111111
59835,0.64
59836,0.6666667
59837,0.8666667
59838,0.7
59839,0.8888889
59840,0.53999996
59841,0.76
59842,0.68
59843,0.56363636
59844,0.5
59845,0.74545455
59846,0.8666667
59847,0.88
59848,0.65000004
59849,0.6545454
59850,0.6727272
59851,0.62
59852,0.68
59853,0.84444445
59854,0.82222223
59855,0.8
59856,0.8
59857,0.91999996
59858,0.59999996
59859,0.64
59860,0.5
59861,0.8666667
59862,0.84
59863,0.84444445
59864,0.53999996
59865,0.93333334
59866,0.84444445
59867,0.85999995
59868,0.68
59869,0.7272727
59870,0.9111111
59871,0.93333334
59872,0.52
59873,0.48
59874,0.6545454
59875,0.84444445
59876,0.9111111
59877,0.96
59878,0.75555557
59879,0.76363635
59880,0.8
59881,0.59999996
59882,0.79999995
59883,0.8666667
59884,0.7111111
59885,0.76363635
59886,0.9777778
59887,0.6363636
59888,0.6333334
59889,0.68
59890,0.6888889
59891,0.93333334
59892,0.7
59893,0.62222224
59894,0.75555557
59895,0.65999997
59896,0.84444445
59897,0.8888889
59898,0.95555556
59899,0.7111111
59900,0.73333335
59901,0.7111111
59902,0.52
59903,0.5777778
59904,0.95555556
59905,0.7111111
59906,0.8
59907,0.64444447
59908,0.8888889
59909,0.9111111
59910,0.78
59911,0.8888889
59912,0.93333334
59913,0.53846157
59914,0.5846154
59915,0.6909091
59916,0.93333334
59917,0.95555556
59918,0.63076925
59919,0.9
59920,0.7777778
59921,0.84444445
59922,0.5666667
59923,0.5555556
59924,0.93333334
59925,0.62222224
59926,0.65999997
59927,0.8666667
59928,0.52
59929,0.52
59930,0.9111111
59931,0.8888889
59932,0.85999995
59933,0.8888889
59934,0.9111111
59935,0.8888889
59936,0.76
59937,0.7777778
59938,0.56363636
59939,0.56
59940,0.82222223
59941,0.95555556
59942,0.84444445
59943,0.84444445
59944,0.74
59945,0.94
59946,0.5
59947,0.8888889
59948,0.8
59949,0.91999996
59950,0.8666667
59951,0.74
59952,0.6142857
59953,0.6
59954,0.79999995
59955,0.7090909
59956,0.7777778
59957,0.82222223
59958,0.78
59959,0.75000006
59960,0.79999995
59961,0.8
59962,0.59999996
59963,0.78
59964,0.62
59965,0.82222223
59966,0.8888889
59967,0.5090909
59968,0.8888889
59969,0.82222223
59970,0.56
59971,0.5666667
59972,0.64444447
59973,0.73333335
59974,0.75555557
59975,0.75555557
59976,0.61538464
59977,0.79999995
59978,0.7777778
59979,0.7
59980,0.62
59981,0.8
59982,0.8888889
59983,0.84444445
59984,0.6888889
59985,0.8888889
59986,0.5
59987,0.8888889
59988,0.7111111
59989,0.95555556
59990,0.8888889
59991,0.6727272
59992,0.84444445
59993,0.9111111
59994,0.62
59995,0.55
59996,0.5090909
59997,0.84444445
59998,0.82222223
59999,0.6888889
60000,0.75555557
60001,0.6727272
60002,0.9777778
60003,0.9111111
60004,0.58
60005,0.9
60006,0.84444445
60007,0.51111114
60008,0.6666667
60009,0.82222223
60010,0.82222223
60011,0.8666667
60012,0.93333334
60013,0.53999996
60014,0.65999997
60015,0.6666667
60016,0.7076923
60017,0.75555557
60018,0.45999998
60019,0.78
60020,0.68
60021,0.6666667
60022,0.96
60023,0.74
60024,0.6727272
60025,0.7285714
60026,0.9111111
60027,0.6727272
60028,0.55
60029,0.65999997
60030,0.8888889
60031,0.95555556
60032,0.76
60033,0.58
60034,0.65999997
60035,0.68
60036,0.7090909
60037,0.88
60038,0.75555557
60039,0.7
60040,0.61538464
60041,0.62
60042,0.9111111
60043,0.8888889
60044,0.8
60045,0.82222223
60046,0.76
60047,0.82222223
60048,0.71999997
60049,0.5454545
60050,0.84444445
60051,0.8888889
60052,0.53999996
60053,0.58
60054,0.8666667
60055,0.84444445
60056,0.82222223
60057,0.7777778
60058,0.93333334
60059,0.6909091
60060,0.65000004
60061,0.82222223
60062,0.71999997
60063,0.84
60064,0.82222223
60065,0.82222223
60066,0.6888889
60067,0.56363636
60068,0.8181818
60069,0.78333336
60070,0.8181818
60071,0.71999997
60072,0.6363636
60073,0.7777778
60074,0.6
60075,0.7
60076,0.8888889
60077,0.68
60078,0.7777778
60079,0.8666667
60080,0.8
60081,0.71999997
60082,0.59999996
60083,0.5833334
60084,0.59999996
60085,0.8888889
60086,0.56
60087,0.56
60088,0.6545454
60089,0.6727272
60090,0.7
60091,0.71999997
60092,0.5
60093,0.93333334
60094,0.73333335
60095,0.93333334
60096,0.95555556
60097,0.74
60098,0.68
60099,0.8666667
60100,0.7272727
60101,0.7111111
60102,0.7090909
60103,0.53999996
60104,0.7666667
60105,0.94545454
60106,0.8
60107,0.95555556
60108,0.6363636
60109,0.6888889
60110,0.58
60111,0.8
60112,0.73333335
60113,0.5454545
60114,0.56
60115,0.91999996
60116,0.62
60117,0.73333335
60118,0.64
60119,0.59999996
60120,0.8
60121,0.5692308
60122,0.9111111
60123,0.76
60124,0.64444447
60125,0.8666667
60126,0.61538464
60127,0.7
60128,0.93333334
60129,0.52
60130,0.58181816
60131,0.62222224
60132,0.73333335
60133,0.78
60134,0.7777778
60135,0.82222223
60136,0.68
60137,0.96
60138,0.6545454
60139,0.8888889
60140,0.82222223
60141,0.53999996
60142,0.73333335
60143,0.62
60144,0.91999996
60145,0.84444445
60146,0.78
60147,0.6666667
60148,0.64
60149,0.47272727
60150,0.6181818
60151,0.73333335
60152,0.6888889
60153,0.78
60154,0.88
60155,0.6888889
60156,0.74
60157,0.6166667
60158,0.9111111
60159,0.79999995
60160,0.78
60161,0.9111111
60162,0.9111111
60163,0.93333334
60164,0.7111111
60165,0.8
60166,0.84444445
60167,0.43333337
60168,0.6
60169,0.6727272
60170,0.64
60171,0.9111111
60172,0.6545454
60173,0.58
60174,0.95555556
60175,0.78
60176,0.7777778
60177,0.74
60178,0.6545454
60179,0.59999996
60180,0.93333334
60181,0.82
60182,0.6888889
60183,0.82222223
60184,0.76
60185,0.95555556
60186,0.6666667
60187,0.85999995
60188,0.8
60189,0.9111111
60190,0.9
60191,0.6
60192,0.85999995
60193,0.9111111
60194,0.78
60195,0.9111111
60196,0.7
60197,0.74
60198,0.5454545
60199,0.49090907
60200,0.4666667
60201,0.64
60202,0.8666667
60203,0.88
60204,0.71999997
60205,0.62
60206,0.6666667
60207,0.7
60208,0.76
60209,0.8888889
60210,0.58
60211,0.84444445
60212,0.6888889
60213,0.75555557
60214,0.6888889
60215,0.8888889
60216,0.79999995
60217,0.8
60218,0.75555557
60219,0.9111111
60220,0.58181816
60221,0.93333334
60222,0.93333334
60223,0.58
60224,0.82
60225,0.5272727
60226,0.93333334
60227,0.76
60228,0.88
60229,0.7
60230,0.94
60231,0.95555556
60232,0.78
60233,0.7777778
60234,0.58
60235,0.76
60236,0.93333334
60237,0.8666667
60238,0.75555557
60239,0.6
60240,0.9111111
60241,0.75555557
60242,0.48
60243,0.7111111
60244,0.9090909
60245,0.6888889
60246,0.5454545
60247,0.58
60248,0.56
60249,0.79999995
60250,0.95555556
60251,0.58
60252,0.96
60253,0.59999996
60254,0.8888889
60255,0.9111111
60256,0.71999997
60257,0.8666667
60258,0.9777778
60259,0.7777778
60260,0.6888889
60261,0.7
60262,0.9111111
60263,0.6888889
60264,0.71999997
60265,0.6181818
60266,0.65999997
60267,0.8888889
60268,0.73333335
60269,0.7777778
60270,0.6666667
60271,0.47272727
60272,0.79999995
60273,0.5454545
60274,0.65999997
60275,0.73333335
60276,0.71999997
60277,0.73333335
60278,0.73333335
60279,0.62222224
60280,0.75555557
60281,0.82
60282,0.8666667
60283,0.84444445
60284,0.84
60285,0.88
60286,0.82
60287,0.82222223
60288,0.58
60289,0.98181814
60290,0.76
60291,0.64
60292,0.75555557
60293,0.84444445
60294,1.0
60295,0.79999995
60296,0.74
60297,0.5692308
60298,0.8888889
60299,0.58
60300,0.71999997
60301,0.76
60302,0.9777778
60303,0.5777778
60304,0.7777778
60305,0.62
60306,0.8000001
60307,0.8888889
60308,0.5166667
60309,0.84444445
60310,0.6545454
60311,0.95555556
60312,0.7777778
60313,0.7090909
60314,0.8888889
60315,0.8181818
60316,0.79999995
60317,0.6333334
60318,0.93333334
60319,0.82222223
60320,0.8888889
60321,0.8888889
60322,0.9111111
60323,0.8666667
60324,0.64
60325,0.84444445
60326,0.64
60327,0.7777778
60328,0.7777778
60329,0.93333334
60330,0.82222223
60331,0.8888889
60332,0.82222223
60333,0.8
60334,0.84
60335,0.56
60336,0.76
60337,0.7
60338,0.7777778
60339,0.59999996
60340,0.6363636
60341,0.75555557
60342,0.68
60343,0.75555557
60344,0.56
60345,0.95555556
60346,0.7777778
60347,0.6
60348,0.64
60349,0.48
60350,0.53846157
60351,0.74545455
60352,1.0
60353,0.58
60354,0.6909091
60355,0.6333334
60356,0.45454544
60357,0.7111111
60358,0.64
60359,0.8666667
60360,0.76363635
60361,0.93333334
60362,0.53333336
60363,0.9111111
60364,0.5166667
60365,0.84444445
60366,0.7777778
60367,0.7111111
60368,0.6666667
