,prog_name,inp,rasp,craft,jax
106,sort,"(4, 1, 1)","[1.0, 1.0, 4.0]","[1, 1, 1, 4]","['rasp_to_transformer_integration_test_BOS', 1, 1, 1]"
107,sort,"(4, 1, 2)","[1.0, 2.0, 4.0]","[1, 1, 2, 4]","['rasp_to_transformer_integration_test_BOS', 1, 1, 1]"
108,sort,"(4, 1, 3)","[1.0, 3.0, 4.0]","[1, 1, 3, 4]","['rasp_to_transformer_integration_test_BOS', 1, 1, 1]"
109,sort,"(4, 1, 4)","[1.0, 4.0, 4.0]","[4, 1, 4, 4]","['rasp_to_transformer_integration_test_BOS', 4, 4, 4]"
110,sort,"(4, 1, 5)","[1.0, 4.0, 5.0]","[1, 1, 4, 5]","['rasp_to_transformer_integration_test_BOS', 1, 1, 1]"
111,sort,"(4, 2, 1)","[1.0, 2.0, 4.0]","[1, 1, 2, 4]","['rasp_to_transformer_integration_test_BOS', 1, 1, 1]"
112,sort,"(4, 2, 2)","[2.0, 2.0, 4.0]","[2, 2, 2, 4]","['rasp_to_transformer_integration_test_BOS', 2, 2, 2]"
113,sort,"(4, 2, 3)","[2.0, 3.0, 4.0]","[2, 2, 3, 4]","['rasp_to_transformer_integration_test_BOS', 2, 2, 2]"
114,sort,"(4, 2, 4)","[2.0, 4.0, 4.0]","[4, 2, 4, 4]","['rasp_to_transformer_integration_test_BOS', 4, 4, 4]"
115,sort,"(4, 2, 5)","[2.0, 4.0, 5.0]","[2, 2, 4, 5]","['rasp_to_transformer_integration_test_BOS', 2, 2, 2]"
116,sort,"(4, 3, 1)","[1.0, 3.0, 4.0]","[1, 1, 3, 4]","['rasp_to_transformer_integration_test_BOS', 1, 1, 1]"
117,sort,"(4, 3, 2)","[2.0, 3.0, 4.0]","[2, 2, 3, 4]","['rasp_to_transformer_integration_test_BOS', 2, 2, 2]"
118,sort,"(4, 3, 3)","[3.0, 3.0, 4.0]","[3, 3, 3, 4]","['rasp_to_transformer_integration_test_BOS', 3, 3, 3]"
119,sort,"(4, 3, 4)","[3.0, 4.0, 4.0]","[4, 3, 4, 4]","['rasp_to_transformer_integration_test_BOS', 4, 4, 4]"
120,sort,"(4, 3, 5)","[3.0, 4.0, 5.0]","[3, 3, 4, 5]","['rasp_to_transformer_integration_test_BOS', 3, 3, 3]"
121,sort,"(4, 4, 1)","[1.0, 4.0, 4.0]","[4, 1, 4, 4]","['rasp_to_transformer_integration_test_BOS', 4, 4, 4]"
122,sort,"(4, 4, 2)","[2.0, 4.0, 4.0]","[4, 2, 4, 4]","['rasp_to_transformer_integration_test_BOS', 4, 4, 4]"
123,sort,"(4, 4, 3)","[3.0, 4.0, 4.0]","[4, 3, 4, 4]","['rasp_to_transformer_integration_test_BOS', 4, 4, 4]"
124,sort,"(4, 4, 4)","[4.0, 4.0, 4.0]","[4, 4, 4, 4]","['rasp_to_transformer_integration_test_BOS', 4, 4, 4]"
125,sort,"(4, 4, 5)","[4.0, 4.0, 5.0]","[4, 4, 4, 5]","['rasp_to_transformer_integration_test_BOS', 4, 4, 4]"
126,sort,"(4, 5, 1)","[1.0, 4.0, 5.0]","[1, 1, 4, 5]","['rasp_to_transformer_integration_test_BOS', 1, 1, 1]"
127,sort,"(4, 5, 2)","[2.0, 4.0, 5.0]","[2, 2, 4, 5]","['rasp_to_transformer_integration_test_BOS', 2, 2, 2]"
128,sort,"(4, 5, 3)","[3.0, 4.0, 5.0]","[3, 3, 4, 5]","['rasp_to_transformer_integration_test_BOS', 3, 3, 3]"
129,sort,"(4, 5, 4)","[4.0, 4.0, 5.0]","[4, 4, 4, 5]","['rasp_to_transformer_integration_test_BOS', 4, 4, 4]"
130,sort,"(4, 5, 5)","[4.0, 5.0, 5.0]","[5, 4, 5, 5]","['rasp_to_transformer_integration_test_BOS', 5, 5, 5]"
131,sort,"(5, 1, 1)","[1.0, 1.0, 5.0]","[1, 1, 1, 5]","['rasp_to_transformer_integration_test_BOS', 1, 1, 1]"
132,sort,"(5, 1, 2)","[1.0, 2.0, 5.0]","[1, 1, 2, 5]","['rasp_to_transformer_integration_test_BOS', 1, 1, 1]"
133,sort,"(5, 1, 3)","[1.0, 3.0, 5.0]","[1, 1, 3, 5]","['rasp_to_transformer_integration_test_BOS', 1, 1, 1]"
134,sort,"(5, 1, 4)","[1.0, 4.0, 5.0]","[1, 1, 4, 5]","['rasp_to_transformer_integration_test_BOS', 1, 1, 1]"
135,sort,"(5, 1, 5)","[1.0, 5.0, 5.0]","[5, 1, 5, 5]","['rasp_to_transformer_integration_test_BOS', 5, 5, 5]"
136,sort,"(5, 2, 1)","[1.0, 2.0, 5.0]","[1, 1, 2, 5]","['rasp_to_transformer_integration_test_BOS', 1, 1, 1]"
137,sort,"(5, 2, 2)","[2.0, 2.0, 5.0]","[2, 2, 2, 5]","['rasp_to_transformer_integration_test_BOS', 2, 2, 2]"
138,sort,"(5, 2, 3)","[2.0, 3.0, 5.0]","[2, 2, 3, 5]","['rasp_to_transformer_integration_test_BOS', 2, 2, 2]"
139,sort,"(5, 2, 4)","[2.0, 4.0, 5.0]","[2, 2, 4, 5]","['rasp_to_transformer_integration_test_BOS', 2, 2, 2]"
140,sort,"(5, 2, 5)","[2.0, 5.0, 5.0]","[5, 2, 5, 5]","['rasp_to_transformer_integration_test_BOS', 5, 5, 5]"
141,sort,"(5, 3, 1)","[1.0, 3.0, 5.0]","[1, 1, 3, 5]","['rasp_to_transformer_integration_test_BOS', 1, 1, 1]"
142,sort,"(5, 3, 2)","[2.0, 3.0, 5.0]","[2, 2, 3, 5]","['rasp_to_transformer_integration_test_BOS', 2, 2, 2]"
143,sort,"(5, 3, 3)","[3.0, 3.0, 5.0]","[3, 3, 3, 5]","['rasp_to_transformer_integration_test_BOS', 3, 3, 3]"
144,sort,"(5, 3, 4)","[3.0, 4.0, 5.0]","[3, 3, 4, 5]","['rasp_to_transformer_integration_test_BOS', 3, 3, 3]"
145,sort,"(5, 3, 5)","[3.0, 5.0, 5.0]","[5, 3, 5, 5]","['rasp_to_transformer_integration_test_BOS', 5, 5, 5]"
146,sort,"(5, 4, 1)","[1.0, 4.0, 5.0]","[1, 1, 4, 5]","['rasp_to_transformer_integration_test_BOS', 1, 1, 1]"
147,sort,"(5, 4, 2)","[2.0, 4.0, 5.0]","[2, 2, 4, 5]","['rasp_to_transformer_integration_test_BOS', 2, 2, 2]"
148,sort,"(5, 4, 3)","[3.0, 4.0, 5.0]","[3, 3, 4, 5]","['rasp_to_transformer_integration_test_BOS', 3, 3, 3]"
149,sort,"(5, 4, 4)","[4.0, 4.0, 5.0]","[4, 4, 4, 5]","['rasp_to_transformer_integration_test_BOS', 4, 4, 4]"
150,sort,"(5, 4, 5)","[4.0, 5.0, 5.0]","[5, 4, 5, 5]","['rasp_to_transformer_integration_test_BOS', 5, 5, 5]"
151,sort,"(5, 5, 1)","[1.0, 5.0, 5.0]","[5, 1, 5, 5]","['rasp_to_transformer_integration_test_BOS', 5, 5, 5]"
152,sort,"(5, 5, 2)","[2.0, 5.0, 5.0]","[5, 2, 5, 5]","['rasp_to_transformer_integration_test_BOS', 5, 5, 5]"
153,sort,"(5, 5, 3)","[3.0, 5.0, 5.0]","[5, 3, 5, 5]","['rasp_to_transformer_integration_test_BOS', 5, 5, 5]"
154,sort,"(5, 5, 4)","[4.0, 5.0, 5.0]","[5, 4, 5, 5]","['rasp_to_transformer_integration_test_BOS', 5, 5, 5]"
155,sort,"(5, 5, 5)","[5.0, 5.0, 5.0]","[5, 5, 5, 5]","['rasp_to_transformer_integration_test_BOS', 5, 5, 5]"
0,sort_unique,(),[],[1],['rasp_to_transformer_integration_test_BOS']
1,sort_unique,"(1,)",[1.0],"[1, 1]","['rasp_to_transformer_integration_test_BOS', 1]"
2,sort_unique,"(2,)",[2.0],"[2, 2]","['rasp_to_transformer_integration_test_BOS', 2]"
3,sort_unique,"(3,)",[3.0],"[3, 3]","['rasp_to_transformer_integration_test_BOS', 3]"
4,sort_unique,"(4,)",[4.0],"[4, 4]","['rasp_to_transformer_integration_test_BOS', 4]"
5,sort_unique,"(5,)",[5.0],"[5, 5]","['rasp_to_transformer_integration_test_BOS', 5]"
6,sort_unique,"(1, 1)","[1.0, None]","[1, 1, 1]","['rasp_to_transformer_integration_test_BOS', 1, 1]"
7,sort_unique,"(1, 2)","[1.0, 2.0]","[1, 1, 2]","['rasp_to_transformer_integration_test_BOS', 1, 1]"
8,sort_unique,"(1, 3)","[1.0, 3.0]","[1, 1, 3]","['rasp_to_transformer_integration_test_BOS', 1, 1]"
9,sort_unique,"(1, 4)","[1.0, 4.0]","[1, 1, 4]","['rasp_to_transformer_integration_test_BOS', 1, 1]"
10,sort_unique,"(1, 5)","[1.0, 5.0]","[1, 1, 5]","['rasp_to_transformer_integration_test_BOS', 1, 1]"
11,sort_unique,"(2, 1)","[1.0, 2.0]","[1, 1, 2]","['rasp_to_transformer_integration_test_BOS', 1, 1]"
12,sort_unique,"(2, 2)","[2.0, None]","[2, 2, 2]","['rasp_to_transformer_integration_test_BOS', 2, 2]"
13,sort_unique,"(2, 3)","[2.0, 3.0]","[2, 2, 3]","['rasp_to_transformer_integration_test_BOS', 2, 2]"
14,sort_unique,"(2, 4)","[2.0, 4.0]","[2, 2, 4]","['rasp_to_transformer_integration_test_BOS', 2, 2]"
15,sort_unique,"(2, 5)","[2.0, 5.0]","[2, 2, 5]","['rasp_to_transformer_integration_test_BOS', 2, 2]"
16,sort_unique,"(3, 1)","[1.0, 3.0]","[1, 1, 3]","['rasp_to_transformer_integration_test_BOS', 1, 1]"
17,sort_unique,"(3, 2)","[2.0, 3.0]","[2, 2, 3]","['rasp_to_transformer_integration_test_BOS', 2, 2]"
18,sort_unique,"(3, 3)","[3.0, None]","[3, 3, 3]","['rasp_to_transformer_integration_test_BOS', 3, 3]"
19,sort_unique,"(3, 4)","[3.0, 4.0]","[3, 3, 4]","['rasp_to_transformer_integration_test_BOS', 3, 3]"
20,sort_unique,"(3, 5)","[3.0, 5.0]","[3, 3, 5]","['rasp_to_transformer_integration_test_BOS', 3, 3]"
21,sort_unique,"(4, 1)","[1.0, 4.0]","[1, 1, 4]","['rasp_to_transformer_integration_test_BOS', 1, 1]"
22,sort_unique,"(4, 2)","[2.0, 4.0]","[2, 2, 4]","['rasp_to_transformer_integration_test_BOS', 2, 2]"
23,sort_unique,"(4, 3)","[3.0, 4.0]","[3, 3, 4]","['rasp_to_transformer_integration_test_BOS', 3, 3]"
24,sort_unique,"(4, 4)","[4.0, None]","[4, 4, 4]","['rasp_to_transformer_integration_test_BOS', 4, 4]"
25,sort_unique,"(4, 5)","[4.0, 5.0]","[4, 4, 5]","['rasp_to_transformer_integration_test_BOS', 4, 4]"
26,sort_unique,"(5, 1)","[1.0, 5.0]","[1, 1, 5]","['rasp_to_transformer_integration_test_BOS', 1, 1]"
27,sort_unique,"(5, 2)","[2.0, 5.0]","[2, 2, 5]","['rasp_to_transformer_integration_test_BOS', 2, 2]"
28,sort_unique,"(5, 3)","[3.0, 5.0]","[3, 3, 5]","['rasp_to_transformer_integration_test_BOS', 3, 3]"
29,sort_unique,"(5, 4)","[4.0, 5.0]","[4, 4, 5]","['rasp_to_transformer_integration_test_BOS', 4, 4]"
30,sort_unique,"(5, 5)","[5.0, None]","[5, 5, 5]","['rasp_to_transformer_integration_test_BOS', 5, 5]"
31,sort_unique,"(1, 1, 1)","[1.0, None, None]","[1, 1, 1, 1]","['rasp_to_transformer_integration_test_BOS', 1, 1, 1]"
32,sort_unique,"(1, 1, 2)","[1.0, None, 2.0]","[1, 1, 1, 2]","['rasp_to_transformer_integration_test_BOS', 1, 1, 1]"
33,sort_unique,"(1, 1, 3)","[1.0, None, 3.0]","[1, 1, 1, 3]","['rasp_to_transformer_integration_test_BOS', 1, 1, 1]"
34,sort_unique,"(1, 1, 4)","[1.0, None, 4.0]","[1, 1, 1, 4]","['rasp_to_transformer_integration_test_BOS', 1, 1, 1]"
35,sort_unique,"(1, 1, 5)","[1.0, None, 5.0]","[1, 1, 1, 5]","['rasp_to_transformer_integration_test_BOS', 1, 1, 1]"
36,sort_unique,"(1, 2, 1)","[1.0, None, 2.0]","[1, 1, 1, 2]","['rasp_to_transformer_integration_test_BOS', 1, 1, 1]"
37,sort_unique,"(1, 2, 2)","[1.0, 2.0, None]","[2, 1, 2, 2]","['rasp_to_transformer_integration_test_BOS', 2, 2, 2]"
38,sort_unique,"(1, 2, 3)","[1.0, 2.0, 3.0]","[1, 1, 2, 3]","['rasp_to_transformer_integration_test_BOS', 1, 1, 1]"
39,sort_unique,"(1, 2, 4)","[1.0, 2.0, 4.0]","[1, 1, 2, 4]","['rasp_to_transformer_integration_test_BOS', 1, 1, 1]"
40,sort_unique,"(1, 2, 5)","[1.0, 2.0, 5.0]","[1, 1, 2, 5]","['rasp_to_transformer_integration_test_BOS', 1, 1, 1]"
41,sort_unique,"(1, 3, 1)","[1.0, None, 3.0]","[1, 1, 1, 3]","['rasp_to_transformer_integration_test_BOS', 1, 1, 1]"
42,sort_unique,"(1, 3, 2)","[1.0, 2.0, 3.0]","[1, 1, 2, 3]","['rasp_to_transformer_integration_test_BOS', 1, 1, 1]"
43,sort_unique,"(1, 3, 3)","[1.0, 3.0, None]","[3, 1, 3, 3]","['rasp_to_transformer_integration_test_BOS', 3, 3, 3]"
44,sort_unique,"(1, 3, 4)","[1.0, 3.0, 4.0]","[1, 1, 3, 4]","['rasp_to_transformer_integration_test_BOS', 1, 1, 1]"
45,sort_unique,"(1, 3, 5)","[1.0, 3.0, 5.0]","[1, 1, 3, 5]","['rasp_to_transformer_integration_test_BOS', 1, 1, 1]"
46,sort_unique,"(1, 4, 1)","[1.0, None, 4.0]","[1, 1, 1, 4]","['rasp_to_transformer_integration_test_BOS', 1, 1, 1]"
47,sort_unique,"(1, 4, 2)","[1.0, 2.0, 4.0]","[1, 1, 2, 4]","['rasp_to_transformer_integration_test_BOS', 1, 1, 1]"
48,sort_unique,"(1, 4, 3)","[1.0, 3.0, 4.0]","[1, 1, 3, 4]","['rasp_to_transformer_integration_test_BOS', 1, 1, 1]"
49,sort_unique,"(1, 4, 4)","[1.0, 4.0, None]","[4, 1, 4, 4]","['rasp_to_transformer_integration_test_BOS', 4, 4, 4]"
50,sort_unique,"(1, 4, 5)","[1.0, 4.0, 5.0]","[1, 1, 4, 5]","['rasp_to_transformer_integration_test_BOS', 1, 1, 1]"
51,sort_unique,"(1, 5, 1)","[1.0, None, 5.0]","[1, 1, 1, 5]","['rasp_to_transformer_integration_test_BOS', 1, 1, 1]"
52,sort_unique,"(1, 5, 2)","[1.0, 2.0, 5.0]","[1, 1, 2, 5]","['rasp_to_transformer_integration_test_BOS', 1, 1, 1]"
53,sort_unique,"(1, 5, 3)","[1.0, 3.0, 5.0]","[1, 1, 3, 5]","['rasp_to_transformer_integration_test_BOS', 1, 1, 1]"
54,sort_unique,"(1, 5, 4)","[1.0, 4.0, 5.0]","[1, 1, 4, 5]","['rasp_to_transformer_integration_test_BOS', 1, 1, 1]"
55,sort_unique,"(1, 5, 5)","[1.0, 5.0, None]","[5, 1, 5, 5]","['rasp_to_transformer_integration_test_BOS', 5, 5, 5]"
56,sort_unique,"(2, 1, 1)","[1.0, None, 2.0]","[1, 1, 1, 2]","['rasp_to_transformer_integration_test_BOS', 1, 1, 1]"
57,sort_unique,"(2, 1, 2)","[1.0, 2.0, None]","[2, 1, 2, 2]","['rasp_to_transformer_integration_test_BOS', 2, 2, 2]"
58,sort_unique,"(2, 1, 3)","[1.0, 2.0, 3.0]","[1, 1, 2, 3]","['rasp_to_transformer_integration_test_BOS', 1, 1, 1]"
59,sort_unique,"(2, 1, 4)","[1.0, 2.0, 4.0]","[1, 1, 2, 4]","['rasp_to_transformer_integration_test_BOS', 1, 1, 1]"
60,sort_unique,"(2, 1, 5)","[1.0, 2.0, 5.0]","[1, 1, 2, 5]","['rasp_to_transformer_integration_test_BOS', 1, 1, 1]"
61,sort_unique,"(2, 2, 1)","[1.0, 2.0, None]","[2, 1, 2, 2]","['rasp_to_transformer_integration_test_BOS', 2, 2, 2]"
62,sort_unique,"(2, 2, 2)","[2.0, None, None]","[2, 2, 2, 2]","['rasp_to_transformer_integration_test_BOS', 2, 2, 2]"
63,sort_unique,"(2, 2, 3)","[2.0, None, 3.0]","[2, 2, 2, 3]","['rasp_to_transformer_integration_test_BOS', 2, 2, 2]"
64,sort_unique,"(2, 2, 4)","[2.0, None, 4.0]","[2, 2, 2, 4]","['rasp_to_transformer_integration_test_BOS', 2, 2, 2]"
65,sort_unique,"(2, 2, 5)","[2.0, None, 5.0]","[2, 2, 2, 5]","['rasp_to_transformer_integration_test_BOS', 2, 2, 2]"
66,sort_unique,"(2, 3, 1)","[1.0, 2.0, 3.0]","[1, 1, 2, 3]","['rasp_to_transformer_integration_test_BOS', 1, 1, 1]"
67,sort_unique,"(2, 3, 2)","[2.0, None, 3.0]","[2, 2, 2, 3]","['rasp_to_transformer_integration_test_BOS', 2, 2, 2]"
68,sort_unique,"(2, 3, 3)","[2.0, 3.0, None]","[3, 2, 3, 3]","['rasp_to_transformer_integration_test_BOS', 3, 3, 3]"
69,sort_unique,"(2, 3, 4)","[2.0, 3.0, 4.0]","[2, 2, 3, 4]","['rasp_to_transformer_integration_test_BOS', 2, 2, 2]"
70,sort_unique,"(2, 3, 5)","[2.0, 3.0, 5.0]","[2, 2, 3, 5]","['rasp_to_transformer_integration_test_BOS', 2, 2, 2]"
71,sort_unique,"(2, 4, 1)","[1.0, 2.0, 4.0]","[1, 1, 2, 4]","['rasp_to_transformer_integration_test_BOS', 1, 1, 1]"
72,sort_unique,"(2, 4, 2)","[2.0, None, 4.0]","[2, 2, 2, 4]","['rasp_to_transformer_integration_test_BOS', 2, 2, 2]"
73,sort_unique,"(2, 4, 3)","[2.0, 3.0, 4.0]","[2, 2, 3, 4]","['rasp_to_transformer_integration_test_BOS', 2, 2, 2]"
74,sort_unique,"(2, 4, 4)","[2.0, 4.0, None]","[4, 2, 4, 4]","['rasp_to_transformer_integration_test_BOS', 4, 4, 4]"
75,sort_unique,"(2, 4, 5)","[2.0, 4.0, 5.0]","[2, 2, 4, 5]","['rasp_to_transformer_integration_test_BOS', 2, 2, 2]"
76,sort_unique,"(2, 5, 1)","[1.0, 2.0, 5.0]","[1, 1, 2, 5]","['rasp_to_transformer_integration_test_BOS', 1, 1, 1]"
77,sort_unique,"(2, 5, 2)","[2.0, None, 5.0]","[2, 2, 2, 5]","['rasp_to_transformer_integration_test_BOS', 2, 2, 2]"
78,sort_unique,"(2, 5, 3)","[2.0, 3.0, 5.0]","[2, 2, 3, 5]","['rasp_to_transformer_integration_test_BOS', 2, 2, 2]"
79,sort_unique,"(2, 5, 4)","[2.0, 4.0, 5.0]","[2, 2, 4, 5]","['rasp_to_transformer_integration_test_BOS', 2, 2, 2]"
80,sort_unique,"(2, 5, 5)","[2.0, 5.0, None]","[5, 2, 5, 5]","['rasp_to_transformer_integration_test_BOS', 5, 5, 5]"
81,sort_unique,"(3, 1, 1)","[1.0, None, 3.0]","[1, 1, 1, 3]","['rasp_to_transformer_integration_test_BOS', 1, 1, 1]"
82,sort_unique,"(3, 1, 2)","[1.0, 2.0, 3.0]","[1, 1, 2, 3]","['rasp_to_transformer_integration_test_BOS', 1, 1, 1]"
83,sort_unique,"(3, 1, 3)","[1.0, 3.0, None]","[3, 1, 3, 3]","['rasp_to_transformer_integration_test_BOS', 3, 3, 3]"
84,sort_unique,"(3, 1, 4)","[1.0, 3.0, 4.0]","[1, 1, 3, 4]","['rasp_to_transformer_integration_test_BOS', 1, 1, 1]"
85,sort_unique,"(3, 1, 5)","[1.0, 3.0, 5.0]","[1, 1, 3, 5]","['rasp_to_transformer_integration_test_BOS', 1, 1, 1]"
86,sort_unique,"(3, 2, 1)","[1.0, 2.0, 3.0]","[1, 1, 2, 3]","['rasp_to_transformer_integration_test_BOS', 1, 1, 1]"
87,sort_unique,"(3, 2, 2)","[2.0, None, 3.0]","[2, 2, 2, 3]","['rasp_to_transformer_integration_test_BOS', 2, 2, 2]"
88,sort_unique,"(3, 2, 3)","[2.0, 3.0, None]","[3, 2, 3, 3]","['rasp_to_transformer_integration_test_BOS', 3, 3, 3]"
89,sort_unique,"(3, 2, 4)","[2.0, 3.0, 4.0]","[2, 2, 3, 4]","['rasp_to_transformer_integration_test_BOS', 2, 2, 2]"
90,sort_unique,"(3, 2, 5)","[2.0, 3.0, 5.0]","[2, 2, 3, 5]","['rasp_to_transformer_integration_test_BOS', 2, 2, 2]"
91,sort_unique,"(3, 3, 1)","[1.0, 3.0, None]","[3, 1, 3, 3]","['rasp_to_transformer_integration_test_BOS', 3, 3, 3]"
92,sort_unique,"(3, 3, 2)","[2.0, 3.0, None]","[3, 2, 3, 3]","['rasp_to_transformer_integration_test_BOS', 3, 3, 3]"
93,sort_unique,"(3, 3, 3)","[3.0, None, None]","[3, 3, 3, 3]","['rasp_to_transformer_integration_test_BOS', 3, 3, 3]"
94,sort_unique,"(3, 3, 4)","[3.0, None, 4.0]","[3, 3, 3, 4]","['rasp_to_transformer_integration_test_BOS', 3, 3, 3]"
95,sort_unique,"(3, 3, 5)","[3.0, None, 5.0]","[3, 3, 3, 5]","['rasp_to_transformer_integration_test_BOS', 3, 3, 3]"
96,sort_unique,"(3, 4, 1)","[1.0, 3.0, 4.0]","[1, 1, 3, 4]","['rasp_to_transformer_integration_test_BOS', 1, 1, 1]"
97,sort_unique,"(3, 4, 2)","[2.0, 3.0, 4.0]","[2, 2, 3, 4]","['rasp_to_transformer_integration_test_BOS', 2, 2, 2]"
98,sort_unique,"(3, 4, 3)","[3.0, None, 4.0]","[3, 3, 3, 4]","['rasp_to_transformer_integration_test_BOS', 3, 3, 3]"
99,sort_unique,"(3, 4, 4)","[3.0, 4.0, None]","[4, 3, 4, 4]","['rasp_to_transformer_integration_test_BOS', 4, 4, 4]"
100,sort_unique,"(3, 4, 5)","[3.0, 4.0, 5.0]","[3, 3, 4, 5]","['rasp_to_transformer_integration_test_BOS', 3, 3, 3]"
101,sort_unique,"(3, 5, 1)","[1.0, 3.0, 5.0]","[1, 1, 3, 5]","['rasp_to_transformer_integration_test_BOS', 1, 1, 1]"
102,sort_unique,"(3, 5, 2)","[2.0, 3.0, 5.0]","[2, 2, 3, 5]","['rasp_to_transformer_integration_test_BOS', 2, 2, 2]"
103,sort_unique,"(3, 5, 3)","[3.0, None, 5.0]","[3, 3, 3, 5]","['rasp_to_transformer_integration_test_BOS', 3, 3, 3]"
104,sort_unique,"(3, 5, 4)","[3.0, 4.0, 5.0]","[3, 3, 4, 5]","['rasp_to_transformer_integration_test_BOS', 3, 3, 3]"
105,sort_unique,"(3, 5, 5)","[3.0, 5.0, None]","[5, 3, 5, 5]","['rasp_to_transformer_integration_test_BOS', 5, 5, 5]"
106,sort_unique,"(4, 1, 1)","[1.0, None, 4.0]","[1, 1, 1, 4]","['rasp_to_transformer_integration_test_BOS', 1, 1, 1]"
107,sort_unique,"(4, 1, 2)","[1.0, 2.0, 4.0]","[1, 1, 2, 4]","['rasp_to_transformer_integration_test_BOS', 1, 1, 1]"
108,sort_unique,"(4, 1, 3)","[1.0, 3.0, 4.0]","[1, 1, 3, 4]","['rasp_to_transformer_integration_test_BOS', 1, 1, 1]"
109,sort_unique,"(4, 1, 4)","[1.0, 4.0, None]","[4, 1, 4, 4]","['rasp_to_transformer_integration_test_BOS', 4, 4, 4]"
110,sort_unique,"(4, 1, 5)","[1.0, 4.0, 5.0]","[1, 1, 4, 5]","['rasp_to_transformer_integration_test_BOS', 1, 1, 1]"
111,sort_unique,"(4, 2, 1)","[1.0, 2.0, 4.0]","[1, 1, 2, 4]","['rasp_to_transformer_integration_test_BOS', 1, 1, 1]"
112,sort_unique,"(4, 2, 2)","[2.0, None, 4.0]","[2, 2, 2, 4]","['rasp_to_transformer_integration_test_BOS', 2, 2, 2]"
113,sort_unique,"(4, 2, 3)","[2.0, 3.0, 4.0]","[2, 2, 3, 4]","['rasp_to_transformer_integration_test_BOS', 2, 2, 2]"
114,sort_unique,"(4, 2, 4)","[2.0, 4.0, None]","[4, 2, 4, 4]","['rasp_to_transformer_integration_test_BOS', 4, 4, 4]"
115,sort_unique,"(4, 2, 5)","[2.0, 4.0, 5.0]","[2, 2, 4, 5]","['rasp_to_transformer_integration_test_BOS', 2, 2, 2]"
116,sort_unique,"(4, 3, 1)","[1.0, 3.0, 4.0]","[1, 1, 3, 4]","['rasp_to_transformer_integration_test_BOS', 1, 1, 1]"
117,sort_unique,"(4, 3, 2)","[2.0, 3.0, 4.0]","[2, 2, 3, 4]","['rasp_to_transformer_integration_test_BOS', 2, 2, 2]"
118,sort_unique,"(4, 3, 3)","[3.0, None, 4.0]","[3, 3, 3, 4]","['rasp_to_transformer_integration_test_BOS', 3, 3, 3]"
119,sort_unique,"(4, 3, 4)","[3.0, 4.0, None]","[4, 3, 4, 4]","['rasp_to_transformer_integration_test_BOS', 4, 4, 4]"
120,sort_unique,"(4, 3, 5)","[3.0, 4.0, 5.0]","[3, 3, 4, 5]","['rasp_to_transformer_integration_test_BOS', 3, 3, 3]"
121,sort_unique,"(4, 4, 1)","[1.0, 4.0, None]","[4, 1, 4, 4]","['rasp_to_transformer_integration_test_BOS', 4, 4, 4]"
122,sort_unique,"(4, 4, 2)","[2.0, 4.0, None]","[4, 2, 4, 4]","['rasp_to_transformer_integration_test_BOS', 4, 4, 4]"
123,sort_unique,"(4, 4, 3)","[3.0, 4.0, None]","[4, 3, 4, 4]","['rasp_to_transformer_integration_test_BOS', 4, 4, 4]"
124,sort_unique,"(4, 4, 4)","[4.0, None, None]","[4, 4, 4, 4]","['rasp_to_transformer_integration_test_BOS', 4, 4, 4]"
125,sort_unique,"(4, 4, 5)","[4.0, None, 5.0]","[4, 4, 4, 5]","['rasp_to_transformer_integration_test_BOS', 4, 4, 4]"
126,sort_unique,"(4, 5, 1)","[1.0, 4.0, 5.0]","[1, 1, 4, 5]","['rasp_to_transformer_integration_test_BOS', 1, 1, 1]"
127,sort_unique,"(4, 5, 2)","[2.0, 4.0, 5.0]","[2, 2, 4, 5]","['rasp_to_transformer_integration_test_BOS', 2, 2, 2]"
128,sort_unique,"(4, 5, 3)","[3.0, 4.0, 5.0]","[3, 3, 4, 5]","['rasp_to_transformer_integration_test_BOS', 3, 3, 3]"
129,sort_unique,"(4, 5, 4)","[4.0, None, 5.0]","[4, 4, 4, 5]","['rasp_to_transformer_integration_test_BOS', 4, 4, 4]"
130,sort_unique,"(4, 5, 5)","[4.0, 5.0, None]","[5, 4, 5, 5]","['rasp_to_transformer_integration_test_BOS', 5, 5, 5]"
131,sort_unique,"(5, 1, 1)","[1.0, None, 5.0]","[1, 1, 1, 5]","['rasp_to_transformer_integration_test_BOS', 1, 1, 1]"
132,sort_unique,"(5, 1, 2)","[1.0, 2.0, 5.0]","[1, 1, 2, 5]","['rasp_to_transformer_integration_test_BOS', 1, 1, 1]"
133,sort_unique,"(5, 1, 3)","[1.0, 3.0, 5.0]","[1, 1, 3, 5]","['rasp_to_transformer_integration_test_BOS', 1, 1, 1]"
134,sort_unique,"(5, 1, 4)","[1.0, 4.0, 5.0]","[1, 1, 4, 5]","['rasp_to_transformer_integration_test_BOS', 1, 1, 1]"
135,sort_unique,"(5, 1, 5)","[1.0, 5.0, None]","[5, 1, 5, 5]","['rasp_to_transformer_integration_test_BOS', 5, 5, 5]"
136,sort_unique,"(5, 2, 1)","[1.0, 2.0, 5.0]","[1, 1, 2, 5]","['rasp_to_transformer_integration_test_BOS', 1, 1, 1]"
